recording_id,audio_path,species_label,species_common_name,scientific_name,species_source,recording_source,split,notes
XC1038220_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC1038220_Columba_palumbus.wav,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC1038224_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC1038224_Columba_palumbus.wav,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC1038227_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC1038227_Columba_palumbus.wav,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC1038236_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC1038236_Columba_palumbus.wav,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC1038238_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC1038238_Columba_palumbus.wav,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC1038244_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC1038244_Columba_palumbus.wav,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC1038252_-_Common_Wood_Pigeon_-_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC1038252 - Common Wood Pigeon - Columba palumbus.wav,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC1038257_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC1038257_Columba_palumbus.wav,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC1038260_-_Common_Wood_Pigeon_-_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC1038260 - Common Wood Pigeon - Columba palumbus.wav,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC1038264_-_Common_Wood_Pigeon_-_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC1038264 - Common Wood Pigeon - Columba palumbus.wav,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC1038266_-_Common_Wood_Pigeon_-_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC1038266 - Common Wood Pigeon - Columba palumbus.wav,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC1038269_-_Common_Wood_Pigeon_-_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC1038269 - Common Wood Pigeon - Columba palumbus.wav,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC1038272_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC1038272_Columba_palumbus.wav,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC1038273_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC1038273_Columba_palumbus.wav,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC1038277_-_Common_Wood_Pigeon_-_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC1038277 - Common Wood Pigeon - Columba palumbus.wav,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC1038278_-_Common_Wood_Pigeon_-_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC1038278 - Common Wood Pigeon - Columba palumbus.wav,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC1038279_-_Common_Wood_Pigeon_-_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC1038279 - Common Wood Pigeon - Columba palumbus.wav,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC1038280_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC1038280_Columba_palumbus.wav,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC1038281_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC1038281_Columba_palumbus.wav,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC1038282_-_Common_Wood_Pigeon_-_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC1038282 - Common Wood Pigeon - Columba palumbus.wav,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC1039072_-_Common_Wood_Pigeon_-_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC1039072 - Common Wood Pigeon - Columba palumbus.mp3,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC1039075_-_Common_Wood_Pigeon_-_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC1039075 - Common Wood Pigeon - Columba palumbus.mp3,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC1039078_-_Common_Wood_Pigeon_-_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC1039078 - Common Wood Pigeon - Columba palumbus.mp3,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC1059048_-_Common_Wood_Pigeon_-_Columba_palumbus_azorica,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC1059048 - Common Wood Pigeon - Columba palumbus azorica.wav,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC1065526_-_Common_Wood_Pigeon_-_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC1065526 - Common Wood Pigeon - Columba palumbus.mp3,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC1069385_-_Common_Wood_Pigeon_-_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC1069385 - Common Wood Pigeon - Columba palumbus.mp3,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC1069390_-_Common_Wood_Pigeon_-_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC1069390 - Common Wood Pigeon - Columba palumbus.mp3,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC1075826_-_Common_Wood_Pigeon_-_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC1075826 - Common Wood Pigeon - Columba palumbus.mp3,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC1079923_-_Common_Wood_Pigeon_-_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC1079923 - Common Wood Pigeon - Columba palumbus.mp3,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC1083534_-_Common_Wood_Pigeon_-_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC1083534 - Common Wood Pigeon - Columba palumbus.wav,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC1084347_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC1084347_Columba_palumbus.wav,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC1086016_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC1086016_Columba_palumbus.wav,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC1086256_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC1086256_Columba_palumbus.wav,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC1086257_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC1086257_Columba_palumbus.wav,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC1086258_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC1086258_Columba_palumbus.wav,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC1086520_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC1086520_Columba_palumbus.wav,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC1086521_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC1086521_Columba_palumbus.wav,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC1086522_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC1086522_Columba_palumbus.wav,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC130994_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC130994_Columba_palumbus.mp3,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC133949_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC133949_Columba_palumbus.mp3,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC133951_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC133951_Columba_palumbus.mp3,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC133952_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC133952_Columba_palumbus.mp3,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC193878_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC193878_Columba_palumbus.mp3,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC193888_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC193888_Columba_palumbus.mp3,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC193889_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC193889_Columba_palumbus.mp3,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC488489_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC488489_Columba_palumbus.mp3,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC488799_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC488799_Columba_palumbus.mp3,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC576085_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC576085_Columba_palumbus.mp3,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC580909_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC580909_Columba_palumbus.mp3,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC581645_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC581645_Columba_palumbus.mp3,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC584011_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC584011_Columba_palumbus.mp3,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC612854_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC612854_Columba_palumbus.mp3,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC612857_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC612857_Columba_palumbus.mp3,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC612896_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC612896_Columba_palumbus.mp3,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC626347_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC626347_Columba_palumbus.mp3,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
XC647365_Columba_palumbus,/Users/esmesturgess/Library/CloudStorage/GoogleDrive-esmesturgessdurden@gmail.com/My Drive/Bird_recordings/Common_Wood_Pigeon /XC647365_Columba_palumbus.mp3,wood_pigeon,Common Wood Pigeon,Columba palumbus,drive_folder,web,train,
